,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank
1321,Mean/Mode,1526,MCAR,0.1,V3,downstream_performance_mean,F1_macro,0.8653855405354142,0.0,0.8719422078239415,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1322,KNN,1526,MCAR,0.3,V3,downstream_performance_mean,F1_macro,0.714811676485357,0.0,0.7247206595457464,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,2.0
1323,Mean/Mode,1526,MCAR,0.3,V3,downstream_performance_mean,F1_macro,0.7218693115905156,0.0,0.7279107962834811,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1324,Mean/Mode,1526,MCAR,0.5,V3,downstream_performance_mean,F1_macro,0.7591686755984265,0.0,0.748111803565506,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,2.0
1325,KNN,1526,MCAR,0.5,V3,downstream_performance_mean,F1_macro,0.7635453713134237,0.0,0.7532240134633348,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1326,KNN,1526,MNAR,0.01,V3,downstream_performance_mean,F1_macro,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,2.0
1327,Mean/Mode,1526,MNAR,0.01,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1328,KNN,1526,MNAR,0.1,V3,downstream_performance_mean,F1_macro,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,2.0
1329,Mean/Mode,1526,MNAR,0.1,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1330,KNN,1526,MNAR,0.3,V3,downstream_performance_mean,F1_macro,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,2.0
1331,Mean/Mode,1526,MNAR,0.3,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1332,KNN,1526,MNAR,0.5,V3,downstream_performance_mean,F1_macro,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,2.0
1333,Mean/Mode,1526,MNAR,0.5,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0
1334,Mean/Mode,1558,MAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1335,KNN,1558,MAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1336,Random Forest,1558,MAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1337,VAE,1558,MAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1338,Mean/Mode,1558,MAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1339,KNN,1558,MAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1340,Random Forest,1558,MAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1341,VAE,1558,MAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1342,Mean/Mode,1558,MAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1343,KNN,1558,MAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1344,Random Forest,1558,MAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1345,VAE,1558,MAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1346,Mean/Mode,1558,MAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1347,KNN,1558,MAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1348,Random Forest,1558,MAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1349,VAE,1558,MAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1350,Mean/Mode,1558,MCAR,0.01,V7,downstream_performance_mean,F1_macro,0.6192776920821489,0.0,0.6192776920821489,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1351,KNN,1558,MCAR,0.01,V7,downstream_performance_mean,F1_macro,0.6192776920821489,0.0,0.6192776920821489,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1352,Random Forest,1558,MCAR,0.01,V7,downstream_performance_mean,F1_macro,0.6192776920821489,0.0,0.6192776920821489,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1353,VAE,1558,MCAR,0.01,V7,downstream_performance_mean,F1_macro,0.6192776920821489,0.0,0.6192776920821489,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1354,Mean/Mode,1558,MCAR,0.1,V7,downstream_performance_mean,F1_macro,0.6269690518380651,0.0,0.6279284642702371,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1355,KNN,1558,MCAR,0.1,V7,downstream_performance_mean,F1_macro,0.6269690518380651,0.0,0.6279284642702371,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1356,VAE,1558,MCAR,0.1,V7,downstream_performance_mean,F1_macro,0.7000674262596712,0.0,0.6983398190981761,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1357,Random Forest,1558,MCAR,0.1,V7,downstream_performance_mean,F1_macro,0.7000674262596712,0.0,0.701189631033687,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1358,KNN,1558,MCAR,0.3,V7,downstream_performance_mean,F1_macro,0.6826653719737518,0.0,0.6873206924517916,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1359,VAE,1558,MCAR,0.3,V7,downstream_performance_mean,F1_macro,0.6826653719737518,0.0,0.6884925186470476,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1360,Random Forest,1558,MCAR,0.3,V7,downstream_performance_mean,F1_macro,0.6879501639746223,0.0,0.6896985098127879,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1361,Mean/Mode,1558,MCAR,0.3,V7,downstream_performance_mean,F1_macro,0.6879501639746223,0.0,0.6908230433153714,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1362,Mean/Mode,1558,MCAR,0.5,V7,downstream_performance_mean,F1_macro,0.6541532507236478,0.0,0.6546837833036739,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1363,KNN,1558,MCAR,0.5,V7,downstream_performance_mean,F1_macro,0.6557119540540208,0.0,0.6562482580006884,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1364,Random Forest,1558,MCAR,0.5,V7,downstream_performance_mean,F1_macro,0.6572872760800843,0.0,0.657782595090244,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1365,VAE,1558,MCAR,0.5,V7,downstream_performance_mean,F1_macro,0.7016702073108196,0.0,0.6918831844931287,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1366,Mean/Mode,1558,MNAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1367,KNN,1558,MNAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1368,Random Forest,1558,MNAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1369,VAE,1558,MNAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1370,Mean/Mode,1558,MNAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1371,KNN,1558,MNAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1372,Random Forest,1558,MNAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1373,VAE,1558,MNAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1374,Mean/Mode,1558,MNAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1375,KNN,1558,MNAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1376,Random Forest,1558,MNAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1377,VAE,1558,MNAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1378,Mean/Mode,1558,MNAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0
1379,KNN,1558,MNAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,2.0
1380,Random Forest,1558,MNAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,3.0
1381,VAE,1558,MNAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,4.0
1382,KNN,4135,MAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1383,Mean/Mode,4135,MAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1384,KNN,4135,MAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1385,Mean/Mode,4135,MAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1386,KNN,4135,MAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1387,Mean/Mode,4135,MAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1388,KNN,4135,MAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1389,Mean/Mode,4135,MAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1390,Mean/Mode,4135,MCAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6825791756652041,0.0,0.6815858816124439,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1391,KNN,4135,MCAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6825791756652041,0.0,0.6815858816124439,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1392,Mean/Mode,4135,MCAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6693784907445153,0.0,0.66834135292242,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1393,KNN,4135,MCAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6769444864758288,0.0,0.6760951585449279,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1394,Mean/Mode,4135,MCAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6723973348344071,0.0,0.6735908854067593,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1395,KNN,4135,MCAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6716092384661089,0.0,0.6738251643619592,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1396,Mean/Mode,4135,MCAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6884477009989275,0.0,0.6796154433577613,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1397,KNN,4135,MCAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6856991255630384,0.0,0.6797070960341763,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1398,KNN,4135,MNAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1399,Mean/Mode,4135,MNAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1400,KNN,4135,MNAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1401,Mean/Mode,4135,MNAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1402,KNN,4135,MNAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1403,Mean/Mode,4135,MNAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1404,KNN,4135,MNAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,2.0
1405,Mean/Mode,4135,MNAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0
1406,Mean/Mode,4552,MAR,0.01,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1407,KNN,4552,MAR,0.01,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1408,Mean/Mode,4552,MAR,0.1,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1409,KNN,4552,MAR,0.1,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1410,Mean/Mode,4552,MAR,0.3,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1411,KNN,4552,MAR,0.3,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1412,Mean/Mode,4552,MAR,0.5,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1413,KNN,4552,MAR,0.5,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1414,Mean/Mode,4552,MCAR,0.01,V2,downstream_performance_mean,F1_macro,0.3985781819628703,0.0,0.3985781819628703,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1415,KNN,4552,MCAR,0.01,V2,downstream_performance_mean,F1_macro,0.4330282616814769,0.0,0.4330282616814769,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1416,Mean/Mode,4552,MCAR,0.1,V2,downstream_performance_mean,F1_macro,0.4200700871889464,0.0,0.4166809876439119,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1417,KNN,4552,MCAR,0.1,V2,downstream_performance_mean,F1_macro,0.4221278527102446,0.0,0.4197858827683847,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1418,Mean/Mode,4552,MCAR,0.3,V2,downstream_performance_mean,F1_macro,0.3998953795268639,0.0,0.4022538743789023,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1419,KNN,4552,MCAR,0.3,V2,downstream_performance_mean,F1_macro,0.4488059074342811,0.0,0.4463752863313315,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1420,Mean/Mode,4552,MCAR,0.5,V2,downstream_performance_mean,F1_macro,0.414182859393003,0.0,0.4171152213989861,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1421,KNN,4552,MCAR,0.5,V2,downstream_performance_mean,F1_macro,0.4254236357541777,0.0,0.4191867838645947,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1422,Mean/Mode,4552,MNAR,0.01,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1423,KNN,4552,MNAR,0.01,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1424,Mean/Mode,4552,MNAR,0.1,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1425,KNN,4552,MNAR,0.1,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1426,Mean/Mode,4552,MNAR,0.3,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1427,KNN,4552,MNAR,0.3,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1428,Mean/Mode,4552,MNAR,0.5,V2,downstream_performance_mean,F1_macro,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,2.0
1429,KNN,4552,MNAR,0.5,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0
1430,Mean/Mode,23395,MAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1431,KNN,23395,MAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1432,Mean/Mode,23395,MAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1433,KNN,23395,MAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1434,Mean/Mode,23395,MAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1435,KNN,23395,MAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1436,Mean/Mode,23395,MAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1437,KNN,23395,MAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1438,Mean/Mode,23395,MCAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514128613669058,0.0,0.15141318520229,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1439,KNN,23395,MCAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514132904324874,0.0,0.1514132161381412,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1440,KNN,23395,MCAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514294799376052,0.0,0.1514296695249435,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1441,Mean/Mode,23395,MCAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514304365364341,0.0,0.1514306055580182,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1442,KNN,23395,MCAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514383320970691,0.0,0.1514329773996173,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1443,Mean/Mode,23395,MCAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514432380525466,0.0,0.1514384389401064,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1444,KNN,23395,MCAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514568729382897,0.0,0.1514481777640237,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1445,Mean/Mode,23395,MCAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514718996554178,0.0,0.1514613623591005,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1446,Mean/Mode,23395,MNAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1447,KNN,23395,MNAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1448,Mean/Mode,23395,MNAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1449,KNN,23395,MNAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1450,Mean/Mode,23395,MNAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
1451,KNN,23395,MNAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0
1452,Mean/Mode,23395,MNAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,2.0
