,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
1323,Mean/Mode,1526,MCAR,0.3,V3,downstream_performance_mean,F1_macro,0.7218693115905156,0.0,0.7279107962834811,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.3
1325,KNN,1526,MCAR,0.5,V3,downstream_performance_mean,F1_macro,0.7635453713134237,0.0,0.7532240134633348,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.5
1327,Mean/Mode,1526,MNAR,0.01,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.01
1329,Mean/Mode,1526,MNAR,0.1,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.1
1331,Mean/Mode,1526,MNAR,0.3,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.3
1333,Mean/Mode,1526,MNAR,0.5,V3,downstream_performance_mean,F1_macro,0.8975618095085031,0.0,0.8975618095085031,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.5
1334,Mean/Mode,1558,MAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.01
1338,Mean/Mode,1558,MAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.1
1342,Mean/Mode,1558,MAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.3
1346,Mean/Mode,1558,MAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.5
1350,Mean/Mode,1558,MCAR,0.01,V7,downstream_performance_mean,F1_macro,0.6192776920821489,0.0,0.6192776920821489,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.01
1357,Random Forest,1558,MCAR,0.1,V7,downstream_performance_mean,F1_macro,0.7000674262596712,0.0,0.701189631033687,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.1
1361,Mean/Mode,1558,MCAR,0.3,V7,downstream_performance_mean,F1_macro,0.6879501639746223,0.0,0.6908230433153714,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.3
1365,VAE,1558,MCAR,0.5,V7,downstream_performance_mean,F1_macro,0.7016702073108196,0.0,0.6918831844931287,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.5
1366,Mean/Mode,1558,MNAR,0.01,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.01
1370,Mean/Mode,1558,MNAR,0.1,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.1
1374,Mean/Mode,1558,MNAR,0.3,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.3
1378,Mean/Mode,1558,MNAR,0.5,V7,downstream_performance_mean,F1_macro,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.5
1383,Mean/Mode,4135,MAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.01
1385,Mean/Mode,4135,MAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.1
1387,Mean/Mode,4135,MAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.3
1389,Mean/Mode,4135,MAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.5
1390,Mean/Mode,4135,MCAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6825791756652041,0.0,0.6815858816124439,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.01
1393,KNN,4135,MCAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6769444864758288,0.0,0.6760951585449279,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.1
1395,KNN,4135,MCAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6716092384661089,0.0,0.6738251643619592,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.3
1397,KNN,4135,MCAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6856991255630384,0.0,0.6797070960341763,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.5
1399,Mean/Mode,4135,MNAR,0.01,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.01
1401,Mean/Mode,4135,MNAR,0.1,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.1
1403,Mean/Mode,4135,MNAR,0.3,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.3
1405,Mean/Mode,4135,MNAR,0.5,MGR_ID,downstream_performance_mean,F1_macro,0.6814840035451183,0.0,0.6814840035451183,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.5
1407,KNN,4552,MAR,0.01,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.01
1409,KNN,4552,MAR,0.1,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.1
1411,KNN,4552,MAR,0.3,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.3
1413,KNN,4552,MAR,0.5,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.5
1415,KNN,4552,MCAR,0.01,V2,downstream_performance_mean,F1_macro,0.4330282616814769,0.0,0.4330282616814769,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.01
1417,KNN,4552,MCAR,0.1,V2,downstream_performance_mean,F1_macro,0.4221278527102446,0.0,0.4197858827683847,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.1
1419,KNN,4552,MCAR,0.3,V2,downstream_performance_mean,F1_macro,0.4488059074342811,0.0,0.4463752863313315,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.3
1421,KNN,4552,MCAR,0.5,V2,downstream_performance_mean,F1_macro,0.4254236357541777,0.0,0.4191867838645947,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.5
1423,KNN,4552,MNAR,0.01,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.01
1425,KNN,4552,MNAR,0.1,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.1
1427,KNN,4552,MNAR,0.3,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.3
1429,KNN,4552,MNAR,0.5,V2,downstream_performance_mean,F1_macro,0.4296799302694521,0.0,0.4296799302694521,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.5
1431,KNN,23395,MAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.01
1433,KNN,23395,MAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.1
1435,KNN,23395,MAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.3
1437,KNN,23395,MAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.5
1439,KNN,23395,MCAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514132904324874,0.0,0.1514132161381412,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.01
1441,Mean/Mode,23395,MCAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514304365364341,0.0,0.1514306055580182,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.1
1443,Mean/Mode,23395,MCAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514432380525466,0.0,0.1514384389401064,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.3
1445,Mean/Mode,23395,MCAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514718996554178,0.0,0.1514613623591005,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.5
1447,KNN,23395,MNAR,0.01,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.01
1449,KNN,23395,MNAR,0.1,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.1
1451,KNN,23395,MNAR,0.3,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.3
1453,KNN,23395,MNAR,0.5,wire_id,downstream_performance_mean,RMSE,0.1514115765739874,0.0,0.1514115773174291,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.5
1455,KNN,23515,MAR,0.01,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.01
1457,KNN,23515,MAR,0.1,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.1
1459,KNN,23515,MAR,0.3,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.3
1461,KNN,23515,MAR,0.5,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.5
1463,KNN,23515,MCAR,0.01,a3,downstream_performance_mean,RMSE,0.0468526095884251,0.0,0.046868690133923,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.01
1465,KNN,23515,MCAR,0.1,a3,downstream_performance_mean,RMSE,0.0470087829776011,0.0,0.0470340469426344,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.1
1467,KNN,23515,MCAR,0.3,a3,downstream_performance_mean,RMSE,0.0473546185058682,0.0,0.0476239360592693,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.3
1469,Mean/Mode,23515,MCAR,0.5,a3,downstream_performance_mean,RMSE,0.0478175791166619,0.0,0.0477244072453424,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.5
1471,KNN,23515,MNAR,0.01,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.01
1473,KNN,23515,MNAR,0.1,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.1
1475,KNN,23515,MNAR,0.3,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.3
1477,KNN,23515,MNAR,0.5,a3,downstream_performance_mean,RMSE,0.0468705423613081,0.0,0.0468705225252847,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.5
1479,KNN,23517,MAR,0.01,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.01
1481,KNN,23517,MAR,0.1,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.1
1483,KNN,23517,MAR,0.3,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.3
1485,KNN,23517,MAR,0.5,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.5
1487,Mean/Mode,23517,MCAR,0.01,attribute_10,downstream_performance_mean,F1_macro,0.5201400303845971,0.0,0.5201643379706676,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.01
1489,Mean/Mode,23517,MCAR,0.1,attribute_10,downstream_performance_mean,F1_macro,0.520711511737614,0.0,0.520675700545331,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.1
1491,Mean/Mode,23517,MCAR,0.3,attribute_10,downstream_performance_mean,F1_macro,0.5204622213969163,0.0,0.5202777084982183,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.3
1493,KNN,23517,MCAR,0.5,attribute_10,downstream_performance_mean,F1_macro,0.5198237226623063,0.0,0.519097389909068,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.5
1495,KNN,23517,MNAR,0.01,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.01
1497,KNN,23517,MNAR,0.1,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.1
1499,KNN,23517,MNAR,0.3,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.3
1501,KNN,23517,MNAR,0.5,attribute_10,downstream_performance_mean,F1_macro,0.5208465084233364,0.0,0.5208465084233364,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.5
1503,Mean/Mode,40497,MAR,0.01,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.01
1505,Mean/Mode,40497,MAR,0.1,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.1
1507,Mean/Mode,40497,MAR,0.3,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.3
1509,Mean/Mode,40497,MAR,0.5,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.5
1511,KNN,40497,MCAR,0.01,V13,downstream_performance_mean,F1_macro,0.7448510164299638,0.0,0.7448510164299638,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.01
1513,KNN,40497,MCAR,0.1,V13,downstream_performance_mean,F1_macro,0.7898590319379014,0.0,0.7960486048922704,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.1
1515,KNN,40497,MCAR,0.3,V13,downstream_performance_mean,F1_macro,0.7511003507055672,0.0,0.7418619562917498,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.3
1517,KNN,40497,MCAR,0.5,V13,downstream_performance_mean,F1_macro,0.722733695382777,0.0,0.7092771157661552,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.5
1519,Mean/Mode,40497,MNAR,0.01,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.01
1521,Mean/Mode,40497,MNAR,0.1,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.1
1523,Mean/Mode,40497,MNAR,0.3,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.3
1525,Mean/Mode,40497,MNAR,0.5,V13,downstream_performance_mean,F1_macro,0.7593078027860637,0.0,0.7593078027860637,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.5
1527,Mean/Mode,40498,MAR,0.01,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.01
1529,Mean/Mode,40498,MAR,0.1,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.1
1531,Mean/Mode,40498,MAR,0.3,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.3
1533,Mean/Mode,40498,MAR,0.5,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.5
1535,Mean/Mode,40498,MCAR,0.01,V11,downstream_performance_mean,F1_macro,0.1963748355090938,0.0,0.1961758397975758,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.01
1537,KNN,40498,MCAR,0.1,V11,downstream_performance_mean,F1_macro,0.1833459217298034,0.0,0.185375603087989,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.1
1539,Mean/Mode,40498,MCAR,0.3,V11,downstream_performance_mean,F1_macro,0.194606021994783,0.0,0.1971436689059851,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.3
1541,KNN,40498,MCAR,0.5,V11,downstream_performance_mean,F1_macro,0.1759183430758693,0.0,0.1800733617288457,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.5
1543,Mean/Mode,40498,MNAR,0.01,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.01
1545,Mean/Mode,40498,MNAR,0.1,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.1
1547,Mean/Mode,40498,MNAR,0.3,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.3
1549,Mean/Mode,40498,MNAR,0.5,V11,downstream_performance_mean,F1_macro,0.1744022228748873,0.0,0.1744022228748873,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.5
1550,Mean/Mode,40677,MAR,0.01,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.01
1552,Mean/Mode,40677,MAR,0.1,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.1
1554,Mean/Mode,40677,MAR,0.3,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.3
1556,Mean/Mode,40677,MAR,0.5,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.5
1558,Mean/Mode,40677,MCAR,0.01,attribute#3,downstream_performance_mean,F1_macro,0.7570294264970553,0.0,0.7578964405438328,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.01
1561,KNN,40677,MCAR,0.1,attribute#3,downstream_performance_mean,F1_macro,0.7493013462159658,0.0,0.7514125356234188,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.1
1563,KNN,40677,MCAR,0.3,attribute#3,downstream_performance_mean,F1_macro,0.7458229062720475,0.0,0.7454629997809693,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.3
1565,Mean/Mode,40677,MCAR,0.5,attribute#3,downstream_performance_mean,F1_macro,0.7370401843485165,0.0,0.7464235720339945,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.5
1566,Mean/Mode,40677,MNAR,0.01,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MNAR - 0.01
1568,Mean/Mode,40677,MNAR,0.1,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MNAR - 0.1
1570,Mean/Mode,40677,MNAR,0.3,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MNAR - 0.3
1572,Mean/Mode,40677,MNAR,0.5,attribute#3,downstream_performance_mean,F1_macro,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MNAR - 0.5
1575,KNN,40685,MAR,0.01,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MAR - 0.01
1577,KNN,40685,MAR,0.1,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MAR - 0.1
1579,KNN,40685,MAR,0.3,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MAR - 0.3
1581,KNN,40685,MAR,0.5,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MAR - 0.5
1583,KNN,40685,MCAR,0.01,A2,downstream_performance_mean,F1_macro,0.3836683088177566,0.0,0.3836385263386627,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MCAR - 0.01
1585,Mean/Mode,40685,MCAR,0.1,A2,downstream_performance_mean,F1_macro,0.3896476560957562,0.0,0.3898365363343734,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MCAR - 0.1
1587,KNN,40685,MCAR,0.3,A2,downstream_performance_mean,F1_macro,0.3759402004609933,0.0,0.3754385073865932,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MCAR - 0.3
1589,KNN,40685,MCAR,0.5,A2,downstream_performance_mean,F1_macro,0.3831245419454569,0.0,0.3841251784221622,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MCAR - 0.5
